"","ID","APCPercentage","RouteId","PatternId","Name","HasAPC","IconPrefix","DoorStatus","Longitude","Latitude","Speed","Heading","Updated","UpdatedAgo"
"1","1177","0","1098","1098","1744","true","bus","1","117.219849","32.879954","0","N","8:29:22P","43"
"2","1177","0","1098","1098","1744","true","bus","1","117.219849","32.879954","0","N","8:29:22P","43"
"3","1177","0","1098","1098","1744","true","bus","1","117.219849","32.879954","0","N","8:29:22P","48"
"4","1177","0","1098","1098","1744","true","bus","1","117.219849","32.879954","0","N","8:29:22P","11"
"5","1177","0","1098","1098","1744","true","bus","1","117.219849","32.879954","0","N","8:29:22P","16"
"6","1177","0","1098","1098","1744","true","bus","1","117.219849","32.879954","0","N","8:29:22P","112"
"7","1177","0","1098","1098","1744","true","bus","1","117.219849","32.879954","0","N","8:29:22P","117"
"8","1177","0","1098","1098","1744","true","bus","1","117.219849","32.879954","0","N","8:29:22P","123"
"9","1177","0","1098","1098","1744","true","bus","1","117.219849","32.879954","0","N","8:29:22P","120"
"10","1177","0","1098","1098","1744","true","bus","1","117.219849","32.879954","0","N","8:29:22P","134"
"11","1177","0","1098","1098","1744","true","bus","1","117.219849","32.879954","0","N","8:29:22P","134"
"12","1177","0","1098","1098","1744","true","bus","1","117.219849","32.879954","0","N","8:29:22P","136"
"13","1177","0","1098","1098","1744","true","bus","1","117.219849","32.879954","0","N","8:29:22P","136"
"14","1177","0","1098","1098","1744","true","bus","1","117.219849","32.879954","0","N","8:29:22P","151"
"15","1177","0","1098","1098","1744","true","bus","1","117.219849","32.879954","0","N","8:29:22P","151"
"16","1177","0","1098","1098","1744","true","bus","0","117.219865","32.879946","0","N","8:31:19P","9"
"17","1177","0","1098","1098","1744","true","bus","0","117.219865","32.879946","0","N","8:31:19P","14"
"18","1177","0","1098","1098","1744","true","bus","0","117.219828","32.880178","11","NE","8:31:39P",""
"19","1177","0","1098","1098","1744","true","bus","0","117.21975","32.880316","12","NE","8:31:42P","2"
"20","1177","0","1098","1098","1744","true","bus","0","117.21975","32.880316","12","NE","8:31:42P","9"
"21","1177","0","1098","1098","1744","true","bus","0","117.21975","32.880316","12","NE","8:31:42P","2"
"22","1177","0","1098","1098","1744","true","bus","0","117.21975","32.880316","12","NE","8:31:42P","9"
"23","1177","0","1098","1098","1744","true","bus","0","117.219663","32.880644","7","NW","8:31:54P","7"
"24","1177","0","1098","1098","1744","true","bus","0","117.219663","32.880644","7","NW","8:31:54P","7"
"25","1177","0","1098","1098","1744","true","bus","0","117.220819","32.881187","15","NW","8:32:10P","7"
"26","1177","0","1098","1098","1744","true","bus","0","117.220819","32.881187","15","NW","8:32:10P","6"
"27","1177","0","1098","1098","1744","true","bus","0","117.220819","32.881187","15","NW","8:32:10P","6"
"28","1177","0","1098","1098","1744","true","bus","0","117.222131","32.881801","24","NW","8:32:28P","4"
"29","1177","0","1098","1098","1744","true","bus","0","117.222131","32.881801","24","NW","8:32:28P","4"
"30","1177","0","1098","1098","1744","true","bus","0","117.222131","32.881801","24","NW","8:32:28P","2"
"31","1177","0","1098","1098","1744","true","bus","0","117.223874","32.88247","15","W","8:32:47P","1"
"32","1177","0","1098","1098","1744","true","bus","0","117.224257","32.882536","10","W","8:32:54P","1"
"33","1177","0","1098","1098","1744","true","bus","0","117.223874","32.88247","15","W","8:32:47P","1"
"34","1177","0","1098","1098","1744","true","bus","0","117.224472","32.882588","12","W","8:32:57P",""
"35","1177","0","1098","1098","1744","true","bus","0","117.225016","32.882607","22","W","8:33:03P","1"
"36","1177","0","1098","1098","1744","true","bus","0","117.225016","32.882607","22","W","8:33:03P","13"
"37","1177","0","1098","1098","1744","true","bus","0","117.226516","32.882527","29","W","8:33:17P","3"
"38","1177","0","1098","1098","1744","true","bus","0","117.226516","32.882527","29","W","8:33:17P","3"
"39","1177","0","1098","1098","1744","true","bus","0","117.227969","32.881917","27","SW","8:33:27P","3"
"40","1177","0","1098","1098","1744","true","bus","0","117.227969","32.881917","27","SW","8:33:27P","3"
"41","1177","0","1098","1098","1744","true","bus","0","117.228598","32.881634","21","SW","8:33:33P","4"
"42","1177","0","1098","1098","1744","true","bus","0","117.229118","32.881398","4","SW","8:33:44P","4"
"43","1177","0","1098","1098","1744","true","bus","0","117.229118","32.881398","4","SW","8:33:44P","8"
"44","1177","0","1098","1098","1744","true","bus","0","117.229118","32.881398","4","SW","8:33:44P","6"
"45","1177","0","1098","1098","1744","true","bus","0","117.229118","32.881398","4","SW","8:33:44P","6"
"46","1177","0","1098","1098","1744","true","bus","0","117.229159","32.881031","15","SE","8:34:04P","6"
"47","1177","0","1098","1098","1744","true","bus","0","117.229159","32.881031","15","SE","8:34:04P","4"
"48","1177","0","1098","1098","1744","true","bus","0","117.229159","32.881031","15","SE","8:34:04P","4"
"49","1177","0","1098","1098","1744","true","bus","0","117.229114","32.879407","23","S","8:34:23P","2"
"50","1177","0","1098","1098","1744","true","bus","0","117.229114","32.879407","23","S","8:34:23P","2"
"51","1177","0","1098","1098","1744","true","bus","0","117.229197","32.878999","20","S","8:34:28P","2"
"52","1177","0","1098","1098","1744","true","bus","0","117.229349","32.878377","21","S","8:34:34P","6"
"53","1177","0","1098","1098","1744","true","bus","0","117.229349","32.878377","21","S","8:34:34P","6"
"54","1177","0","1098","1098","1744","true","bus","0","117.229599","32.877493","23","S","8:34:48P","3"
"55","1177","0","1098","1098","1744","true","bus","0","117.229599","32.877493","23","S","8:34:48P","3"
"56","1177","0","1098","1098","1744","true","bus","0","117.229599","32.877493","23","S","8:34:48P","7"
"57","1177","0","1098","1098","1744","true","bus","0","117.229599","32.877493","23","S","8:34:48P","7"
"58","1177","0","1098","1098","1744","true","bus","0","117.230002","32.876217","7","SW","8:35:08P","2"
"59","1177","0","1098","1098","1744","true","bus","0","117.230218","32.876263","14","W","8:35:12P","8"
"60","1177","0","1098","1098","1744","true","bus","0","117.230218","32.876263","14","W","8:35:12P","11"
"61","1177","0","1098","1098","1744","true","bus","0","117.231474","32.876496","24","W","8:35:25P",""
"62","1177","0","1098","1098","1744","true","bus","0","117.231474","32.876496","24","W","8:35:25P",""
"63","1177","0","1098","1098","1744","true","bus","0","117.232896","32.876923","24","W","8:35:36P","5"
